"id_comentario"	"comment"	"clase_comentario"
"comment_id_101556"	"Los 2 platos llegaron por separado,la pasta estaba pasada,igualmente muy sabrosos, probar la chocotorta, no me gusto q te pongan un minimo de plata para gastar (38$), te apuran disimuladamente, al tener pocas mesas y manejarse con reservas algo q hay q tener en cuenta... detalle: el moso no me saludo al retirarme ni me agradecio, algo q no me hubiese no lestado q haga, lo q no quita q la cocina sea original y muy gustosa."	"Buena"
"comment_id_101563"	"Muy buena cantina. La comida muy buena y abundante. Rl cordero al horno con papas, espectacular y muy sabroso. la carta es realmente muy amplia y tentadora. La atencion muy buena,con mozos muy atentos y diligentes. Buena relacion costo-cantidad-calidad. Como recepcion con la panera, sirven una fetas de mortadela. Al despedirte te obsequian champagne o limoncello."	"Muy buena"
"comment_id_101578"	"La comida es muy buena, aunque la atención y el ambiente podrían mejorar. Sin embargo, es su estilo y debemos quedarnos satisfechos con la buena calidad de su comida, los platos abundantes, y su precio accesible. Por eso, volveremos para probar más variedades de ravioles."	"Muy buena"
"comment_id_101580"	"Excelente lugar, poquitas mesas, pero lo recomiendo ampliamente. Muy buena onda, comida exquisita. Y ademas un muy buen delivery."	"Excelente"
"comment_id_101586"	"Muy buena atención y recepción. Las pastas muy buenas, los precios bien, acordes con el servicio. Los precios de los vinos un poco altos, lo demás muy bueno."	"Muy buena"
"comment_id_101625"	"Ambiente intimista ideal para parejas o pequeño grupo de amigos.  Amplia carta que invita a combinar y compartir los platos.  La entrada de alitas de pollo muy sabrosa, picante en su punto justo.  Luego los platos principales abundantes y de aromas y gustos bien complementados.  Riquísimo el salmón con salsa teriaki.  Muy bueno también los wok en sus diferentes variantes.  Nos quedamos con ganas de probar el sushi, el cual vimos en la mesa de otros comensales y se mostraba muy atractivo.  El postre un poco pequeño (cheesecake) pero un buen complemento para los platos servidos, aunque mejorable"	"Muy buena"
"comment_id_101626"	"Fuimos con compañeros del trabajo. Los menúes que traen varios platitos son excelentes; dan la oportunidad de probar una enorme variedad de cosas a un precio razonable."	"Excelente"
"comment_id_10163"	"Intentaron modificar mi reserva, transformándola de 3 a 2 comensales."	"Excelente"
"comment_id_10163"	"Sumamente ruidoso, sugiero invertir en un techo acústico."	"Excelente"
"comment_id_101636"	"Bastante caro para lo que ofrecen. Una rodaja (bastante chica)e un pan que no era brioche, un poco de salmon ahumado y unos huevos revueltos salen $40"	"Buena"
"comment_id_101636"	"El menu no tiene precios porque parece que los precios cambian con mucha frecuencia (palabras de la moza), asi que si uno quiere saber los precios o como es el sistema del brunch hay que preguntarle todo a las mozas."	"Buena"
"comment_id_101636"	"La mousse de dulce de leche es bastante rica pero para mi gusto la arruinan poniendole \\"Cholcolinas\\" adentro."	"Buena"
"comment_id_101636"	"No creo que vuelva."	"Buena"
"comment_id_10165"	"¡Se come excelente!"	"Excelente"
"comment_id_101650"	"Excelente el lugar, la comida y el servicio. Realmente recomendable para ir a comer con amigos o en familia."	"Excelente"
"comment_id_101650"	"Gran hallazgo de una página de internet (Planeta JOY) de donde lo conocí."	"Excelente"
"comment_id_101652"	"Llegué de Grecia hace unos días, y decidi tomar un desayuno con amigos.Terminamos en un resto divino llamado Leblé. IMPECABLE, fuimos a desayunar y terminamos almorzando.La comida muy buena y la pasteleria te deja sin palabras y con ganas de más.hay q admitir q al medio dia el lugar explotaba de gente, pero el encargado, un chico de 20 años! realmente supo manejar la situacion atendiendo mesas y la barra. despues por el consumo que tuvimos nos obsequiaron muffins de banana! Delicioso! vamos a volver"	"Muy buena"
"comment_id_101691"	"Excelente lugar para ir a estar tranquilo, ya que el ambiente es muy acogedor. Luces tenues y volumen bajo. Excelente atención de los mozos. La comida es muy buena, las pastas muy ricas."	"Muy buena"
"comment_id_101692"	"Es como trasladarse a los años 70, un clásico de belgrano. Fui un 1 de enero y eran los unicos abiertos. Los mozos re tradicionales, la pizza aceitosa y crujiente, personalmente no es lo que mas me gusta pero lo califico bien porque es lo popular. Aunque ahora paso seguido y está bastante mas sucio de lo que era. Pero dentro de todo viene bien para comer algo al paso. Evitar en días de más de 28 grados. :)"	"Buena"
"comment_id_101710"	"muy buena comida, y lindo el lugar, chico pero calido. Se llena mucho al mediodia. La atencion buena. Para ir con hambre y comer algo al paso."	"Muy buena"
"comment_id_101713"	"No es nada barato pero para la idea de brunch tienen un menu muy bien pensado.  Lleno de gente (la mayoria de ellos eran turistas)"	"Muy buena"
"comment_id_101730"	"Todo orgánico, el café, el azúcar, el vino y claro, todos los productos con los que trabajan en la cocina. Muy simple, muy sencillo, las mesas, el espacio, la esquina de Araoz y Gorriti. Nada fashion como el Soho pero con toda la onda y encanto de un restaurant francés atendido por sus dueños. Un clásico en francés o español en cada mesa, un toque diferente. Para ir a tomar un café tranquilo, para almorzar con poco ruido y sino a la noche para una comida romántica. Simple y encantador."	"Excelente"
"comment_id_101753"	"Excelente comida, muy buen clima en el lugar. La atencion es de primera. La comida tarda un poco desde el momento que la pedí hasta que me sirvieron. Pero esto demuestra que las cosas la hacen en el momento. La relación precio calidad está muy bien. Volveré"	"Excelente"
"comment_id_101760"	"Abrieron una nueva sucursal en Dorrego y Vedia. Muy bien puesta y SIN AIRE ACONDICIONADO. "	"Buena"
"comment_id_101760"	"Esperamos 20 minutos a que nos atendieran pero como nunca lo hicieron nos fuimos sin comer. Solamente logramos que la moza le echara la culpa a sus compañeros por la falta de atención pero nunca vino ni a limpiar la mesa ni a levantar el pedido. Ni nos preguntó si queríamos tomar algo. Cabe aclarar que hacían 35 grados."	"Buena"
"comment_id_101760"	"Una lástima, un buen lugar que se amplía y abre sucursales y tiene un pésimo servicio."	"Buena"
"comment_id_101763"	"Realmente los comentarios negativos sobre el servicio son acertados en cuanto a la predisposición de los mozos, no tienen vocación de servicio y te atienden con una cara de c... "	"Muy buena"
"comment_id_101763"	"Pero te traen todo y no demoran demasiado, así q no me hago problema y sigo yendo. Para almorzar o una cena relajada está ok, para café mejor aún."	"Muy buena"
"comment_id_101779"	"Me encantaba la pizza de supermercado, hasta que conocí este lugar."	"Excelente"
"comment_id_101779"	"El mejor servicio, la comida y la atención igual."	"Excelente"
"comment_id_101779"	""	"Excelente"
"comment_id_101779"	"Ellos también son los mejores."	"Excelente"
"comment_id_101786"	"muy rico, bueno para comer afuera pero adentro es horrible."	"Excelente"
"comment_id_101786"	"Especial para comer de a unos 5 o menos."	"Excelente"
"comment_id_101791"	"El lugar me parece excelente, la atención y la comida también. Fui varias veces, la última el jueves 14-1 por la noche y siempre me quedé con la sensación que me apuran.No responsabilizo al mozo, dado que me atendieron distintas personas y siempre fue igual. No había terminado la entrada y ya me habían traído el plato principal.Me parece que es una norma de la casa. Y es una pena, porque todo está muy bien cuidado como para pasar una muy grata velada."	"Muy buena"
"comment_id_101795"	"Es un lugar al que adoro ir, los chicos que atienden son una gran familia y te hacen sentir como en casa; en un lugar diferente y divertido. la comida es riquísima y los postres también, bravo il ballo!"	"Excelente"
"comment_id_101796"	"Ideal para cuando uno se levanta un sabado o domingo, sin ganas de cocinar y visitar un lugar chiquito, tranquilo y con una pasteleria deliciosa. la mousse de chocolate solo se hace los fines de semana y es super casera (vienen con un gran bowl y con una cucharota lo ponene en un plato)"	"Buena"
"comment_id_101796"	"los sandwichs y ensaladas son riquisimos también pero caros (debe ser por su ubicación)"	"Buena"
"comment_id_101841"	"La comida es excelente, el lugar es oscuro para mi gusto, y la atencion es correcta, los mozos son muy agradables pero un tanto distraidos. Es la segunda vez que voy y me encantaria encontrar un lugar con tan rica comida a mejor precio, o al mismo precio pero en un lugar mas lindo con excelente atencion."	"Excelente"
"comment_id_101850"	"Para un stop, cuando estas dando vueltas por Palermo, esta bastante bien! Si encontras un lugar en la terraza y el tiempo te lo permite, es mas que disfrutable! La atención en general ha mejorado de un año a esta parte. El sandwich de salmon estaba muy bueno y con buena mercaderia y la ensalada de salmon y pomelo tambien, aunque faltaron las castañas sin previo aviso! Muy recomendable la limonmenta (una limonada con menta ideal para verano)!"	"Muy buena"
"comment_id_101852"	"Es un lugar que atienden a la gente habitue, porque de otra manera no te dan una copa ni bocaditos. la comida es regular y los mozos no atienden . lugar olvidable. no vuelvo."	"Malo"
"comment_id_101899"	"Seguramente el mejor sushi de la cuidad. Me encanta la onda del lugar y tambien la comida que era rica y abundante ni hablar de la calidad."	"Excelente"
"comment_id_101923"	"Excelente!!! La pizza es de primera (pedimos de ananá y rúcula). El ambiente es genial, tiene velas y luz tenue. Volveremos por las empanadas de cordero y el rack.!"	"Excelente"
"comment_id_101927"	"Se ve que se puso de moda!!"	"Malo"
"comment_id_101927"	"La carne durisima.San telmo tiene miles de parrilas mejores y lo dogo porque vivo ahí."	"Malo"
"comment_id_101927"	"Los camareros al menos el que me toco totalmente insoportables metiendose en todo lo que le decis"	"Malo"
"comment_id_101927"	"No vuelvo"	"Malo"
"comment_id_101966"	"La verdad que no me pareció bueno. La comida me decepciono bastante. El lugar es oscuro. El vino blanco (de alto precio)no estaba frio. Me parece que son muy pretenciosos con un producto no bien terminado. La atención de los mozos, muy distraida. Hay lugares en Bs As mucho mejores si ser pretenciosos. No volveria a ir. No lo recomiendo."	"Buena"
"comment_id_101984"	"Rico, pero no destaca. No probe el sushi que supuestamente es la apuesta fuerte del lugar. Me trajeron a la mesa dos veces un plato que no habiamos pedido. Demasiado costoso. Creo que esta hecho para el turista. Volveria solo por el sushi."	"Buena"
"comment_id_102009"	"no es la primera vez que voy, pero si fue la mejor de las veces, quizas por ser enero el lugar no estaba lleno, el servicio fue muy atento, la comida tardó un poco en llegar pero fue abundante. con una tabla de carnes, papafritas y un plato de pastas comimos 3 y quedamos pipones. con el dto de frances, mas el dto del banco pagamos 32 pesos cada uno sin postre. la verdad que vale la pena un lugar asi."	"Muy buena"
"comment_id_102012"	"me gusta la pasacana, vuelvo seguido.. si bien subieron los precios siempre termino comiendo bien y rico. las pastas son muy buenas, el servicio siempre es regular a bueno, pero siempre hay lugar sin esperar. un lugar correcto tanto en precio y calidad como en pretenciones."	"Buena"
"comment_id_102025"	"Excelente lugar, tienen en cuanta a los celiacos asi que MIL gracias por la posibilidad de disfrutar un rico plato."	"Excelente"
"comment_id_102046"	"Si uno busca comer carne y no ir a un restaurant lujoso para pedir asado, SIGA LA VACA es una buena opción. Tienen mucha variedad en \\"el\\" manjar argentino por excelencia y tanto para los locales como para turistas, este lugar es ideal para degustar todos los cortes de carne. La atención de los mozos es buena, son muy amables. Ideal para ir con amigos o una cena informal, onda casual."	"Buena"
"comment_id_102082"	"Excelente la comida, unas pastas increibles y originales. No me gusto el minimo de $38 aunque los gastas seguro y me parecio algo caro...Tambien me dio la sensacion q te despachan, son pocas mesas y tienen q rotar mucho. Vale la pena conocerlo."	"Muy buena"
"comment_id_102088"	"pedimos delivery  una milanesa con salsa de panceta a la crema con una guarnición de papas fritas..."	"Malo"
"comment_id_102088"	"la verdad q un fiasco tenia muy buenas recomendaciones y cuando abri la caja me encontré con una milanga como la de la esquina pero con una cucharada de algo así como crema y papas fritas bañadas en aceite... la verdad q lo único q valió la pena es la stella artois q SI estaba fria jajaja ( NO RECOMIENDO... AL MENOS NO EL DELIVERY DE PALERMO)"	"Malo"
"comment_id_102089"	"Era mi parrilla favorita en Buenos Aires, y espero que lo siga siendo...sin embargo hoy me defraudo! Tira de asado que parecia chicle, lomo normal y corriente y camarero que me habla ingles!!! Espero que la \\"turistitis\\" no le haya afectado, y que lo de hoy haya sido un simple accidente en un dia de verano con el parrillero oficial disfrutando de su merecidas vacaciones! Volvere en Febrero esperando de re-encontrar el Don Julio que conocia antes, sino habra que buscar alternativas!"	"Malo"
